"link";"category";"common name";"species name";"country"
1;"Sind krait";"Bungarus sindanus";"Pakistan"
1;"Russell's viper";"Daboia russelii";"Pakistan"
1;"Saw-scaled viper";"Echis carinatus";"Pakistan"
2;"MacMahon's viper";"Eristicophis macmahonii";"Pakistan"
2;"Himalayan pitviper";"Gloydius himalayanus";"Pakistan"
2;"Levant viper";"Macrovipera lebetina";"Pakistan"
1;"Indian cobra";"Naja naja";"Pakistan"
1;"Central Asian cobra";"Naja oxiana";"Pakistan"
2;"Central American jumping pitviper";"Atropoides mexicanus";"Panama"
2;"Jumping pitvipers";"Atropoides spp.";"Panama"
2;"Side-striped palm-pitviper";"Bothriechis lateralis";"Panama"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Panama"
2;"Palm-pitvipers";"Bothriechis spp.";"Panama"
1;"Terciopelo";"Bothrops asper";"Panama"
2;"Godman's montane pitviper";"Cerrophidion godmani";"Panama"
2;"Chocoan bushmaster";"Lachesis acrochorda";"Panama"
2;"Central American bushmaster";"Lachesis stenophrys";"Panama"
2;"Red-tailed coralsnake";"Micrurus mipartitus";"Panama"
2;"Central American coralsnake";"Micrurus nigrocinctus";"Panama"
2;"Coralsnakes";"Micrurus spp.";"Panama"
2;"Lansberg's hognosed pitviper";"Porthidium lansbergii";"Panama"
2;"Rainforest hognosed pitviper";"Porthidium nasutum";"Panama"
2;"Hognosed pitvipers";"Porthidium spp.";"Panama"
1;"Smooth-scaled death adder";"Acanthophis laevis";"Papua New Guinea"
2;"Rough-scaled death adder";"Acanthophis rugosus";"Papua New Guinea"
2;"New Guinea small-eyed snake";"Micropechis ikaheka";"Papua New Guinea"
1;"Taipan";"Oxyuranus scutellatus";"Papua New Guinea"
2;"Papuan blacksnake";"Pseudechis papuanus";"Papua New Guinea"
2;"Pygmy mulga snake";"Pseudechis rossignolii";"Papua New Guinea"
2;"Common brownsnake";"Pseudonaja textilis";"Papua New Guinea"
1;"Urutu";"Bothrops alternatus";"Paraguay"
2;"Chaco lancehead";"Bothrops diporus";"Paraguay"
2;"Jararaca";"Bothrops jararaca";"Paraguay"
2;"Jararacussu";"Bothrops jararacussu";"Paraguay"
2;"Mato Grosso lancehead";"Bothrops mattogrossensis";"Paraguay"
2;"Brazilian lancehead";"Bothrops moojeni";"Paraguay"
2;"Neuwied's lancehead";"Bothrops neuwiedi";"Paraguay"
2;"Lanceheads";"Bothrops spp.";"Paraguay"
1;"South American rattlesnake";"Crotalus durissus";"Paraguay"
2;"Painted coralsnake";"Micrurus corallinus";"Paraguay"
2;"South American coralsnake";"Micrurus lemniscatus";"Paraguay"
2;"Amazonian coralsnake";"Micrurus spixii";"Paraguay"
2;"Coralsnakes";"Micrurus spp.";"Paraguay"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Peru"
2;"Amazonian toad-headed pitviper";"Bothrocophias hyoprora";"Peru"
2;"Small-eyed toad-headed pitviper";"Bothrocophias microphthalmus";"Peru"
2;"Terciopelo";"Bothrops asper";"Peru"
1;"Common lancehead";"Bothrops atrox";"Peru"
1;"Two-striped forest-pitviper";"Bothrops bilineatus";"Peru"
2;"Brazil's lancehead";"Bothrops brazili";"Peru"
2;"Mato Grosso lancehead";"Bothrops mattogrossensis";"Peru"
1;"Desert lancehead";"Bothrops pictus";"Peru"
2;"Lanceheads";"Bothrops spp.";"Peru"
2;"Speckled forest-pitviper";"Bothrops taeniatus";"Peru"
1;"South American rattlesnake";"Crotalus durissus";"Peru"
1;"Bushmaster";"Lachesis muta";"Peru"
2;"South American coralsnake";"Micrurus lemniscatus";"Peru"
2;"Red-tailed coralsnake";"Micrurus mipartitus";"Peru"
2;"Amazonian coralsnake";"Micrurus spixii";"Peru"
2;"Coralsnakes";"Micrurus spp.";"Peru"
2;"Aquatic coralsnake";"Micrurus surinamensis";"Peru"
2;"Striped coralsnake";"Calliophis intestinalis";"Philippines"
1;"Northern Philippine cobra";"Naja philippinensis";"Philippines"
1;"Southeastern Philippine cobra";"Naja samarensis";"Philippines"
1;"Equatorial spitting cobra";"Naja sumatrana";"Philippines"
2;"King cobra";"Ophiophagus hannah";"Philippines"
2;"Philippine pitviper";"Parias flavomaculatus";"Philippines"
2;"South Philippine temple pitviper";"Tropidolaemus philippensis";"Philippines"
2;"North Philippine temple pitviper";"Tropidolaemus subannulatus";"Philippines"
2;"European adder";"Vipera berus";"Poland"
2;"Lataste's viper";"Vipera latastei";"Portugal"
2;"Portuguese viper";"Vipera seoanei";"Portugal"
1;"Arabian horned viper";"Cerastes gasperettii";"Qatar"
1;"Short-tailed Mamushi";"Gloydius brevicaudus";"Republic of Korea"
2;"Central Asian pitviper";"Gloydius intermedius";"Republic of Korea"
2;"Ussuri Mamushi";"Gloydius ussuriensis";"Republic of Korea"
2;"Japanese keelback";"Rhabdophis tigrinus";"Republic of Korea"
2;"European adder";"Vipera berus";"Republic of Moldova"
2;"Nikolsky's viper";"Vipera nikolskii";"Republic of Moldova"
2;"Meadow viper";"Vipera ursinii";"Republic of Moldova"
1;"Nose-horned viper";"Vipera ammodytes";"Romania"
2;"European adder";"Vipera berus";"Romania"
2;"Meadow viper";"Vipera ursinii";"Romania"
2;"Halys pitviper";"Gloydius halys";"Russian Federation"
2;"Central Asian pitviper";"Gloydius intermedius";"Russian Federation"
2;"Ussuri Mamushi";"Gloydius ussuriensis";"Russian Federation"
2;"Levant viper";"Macrovipera lebetina";"Russian Federation"
1;"European adder";"Vipera berus";"Russian Federation"
2;"Nikolsky's viper";"Vipera nikolskii";"Russian Federation"
2;"Steppe viper";"Vipera renardi";"Russian Federation"
2;"Adders";"Vipera spp.";"Russian Federation"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Rwanda"
2;"Variable burrowing asp";"Atractaspis irregularis";"Rwanda"
1;"Puff adder";"Bitis arietans";"Rwanda"
2;"East African Gaboon viper";"Bitis gabonica";"Rwanda"
2;"Rhinoceros viper";"Bitis nasicornis";"Rwanda"
1;"Jameson's mamba";"Dendroaspis jamesoni";"Rwanda"
2;"Black mamba";"Dendroaspis polylepis";"Rwanda"
2;"Boomslang";"Dispholidus typus";"Rwanda"
2;"Banded water cobra";"Naja annulata";"Rwanda"
2;"Forest cobra";"Naja melanoleuca";"Rwanda"
1;"Black-necked spitting cobra";"Naja nigricollis";"Rwanda"
2;"Gold's tree cobra";"Pseudohaje goldii";"Rwanda"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Rwanda"
1;"Saint Lucia pitviper";"Bothrops caribbaeus";"Saint Lucia"
1;"Jameson's mamba";"Dendroaspis jamesoni";"Sao Tome and Principe"
1;"Forest cobra";"Naja melanoleuca";"Sao Tome and Principe"
1;"Anderson's mole viper";"Atractaspis andersonii";"Saudi Arabia"
2;"Israeli mole viper";"Atractaspis engaddensis";"Saudi Arabia"
2;"Puff adder";"Bitis arietans";"Saudi Arabia"
2;"Horned viper";"Cerastes cerastes";"Saudi Arabia"
1;"Arabian horned viper";"Cerastes gasperettii";"Saudi Arabia"
1;"Arabian carpet viper";"Echis borkini";"Saudi Arabia"
1;"Burton's carpet viper";"Echis coloratus";"Saudi Arabia"
2;"Arabian cobra";"Naja arabica";"Saudi Arabia"
2;"Field's horned viper";"Pseudocerastes fieldi";"Saudi Arabia"
2;"Desert cobra";"Walterinnesia aegyptia";"Saudi Arabia"
2;"Morgan's desert cobra";"Walterinnesia morgani";"Saudi Arabia"
1;"Puff adder";"Bitis arietans";"Senegal"
2;"Black mamba";"Dendroaspis polylepis";"Senegal"
2;"Western green mamba";"Dendroaspis viridis";"Senegal"
2;"Boomslang";"Dispholidus typus";"Senegal"
1;"Joger's carpet viper";"Echis jogeri";"Senegal"
1;"White-bellied carpet viper";"Echis leucogaster";"Senegal"
1;"West African brown spitting cobra";"Naja katiensis";"Senegal"
2;"Forest cobra";"Naja melanoleuca";"Senegal"
1;"Black-necked spitting cobra";"Naja nigricollis";"Senegal"
2;"Senegalese cobra";"Naja senegalensis";"Senegal"
1;"Nose-horned viper";"Vipera ammodytes";"Serbia"
2;"European adder";"Vipera berus";"Serbia"
2;"Meadow viper";"Vipera ursinii";"Serbia"
2;"West African bush viper";"Atheris chlorechis";"Sierra Leone"
2;"Variable burrowing asp";"Atractaspis irregularis";"Sierra Leone"
1;"Puff adder";"Bitis arietans";"Sierra Leone"
2;"Rhinoceros viper";"Bitis nasicornis";"Sierra Leone"
2;"West African Gaboon viper";"Bitis rhinoceros";"Sierra Leone"
1;"Western green mamba";"Dendroaspis viridis";"Sierra Leone"
2;"Boomslang";"Dispholidus typus";"Sierra Leone"
2;"Forest cobra";"Naja melanoleuca";"Sierra Leone"
1;"Black-necked spitting cobra";"Naja nigricollis";"Sierra Leone"
2;"Black tree cobra";"Pseudohaje nigra";"Sierra Leone"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Sierra Leone"
1;"Malayan krait";"Bungarus candidus";"Singapore"
2;"Banded krait";"Bungarus fasciatus";"Singapore"
2;"Blue coralsnake";"Calliophis bivirgatus";"Singapore"
2;"Striped coralsnake";"Calliophis intestinalis";"Singapore"
2;"Shore pitviper";"Cryptelytrops purpureomaculatus";"Singapore"
1;"Equatorial spitting cobra";"Naja sumatrana";"Singapore"
2;"European adder";"Vipera berus";"Slovakia"
1;"Nose-horned viper";"Vipera ammodytes";"Slovenia"
2;"European adder";"Vipera berus";"Slovenia"
2;"Meadow viper";"Vipera ursinii";"Slovenia"
2;"False burrowing asp";"Atractaspis fallax";"Somalia"
1;"Puff adder";"Bitis arietans";"Somalia"
1;"Black mamba";"Dendroaspis polylepis";"Somalia"
2;"Boomslang";"Dispholidus typus";"Somalia"
2;"Hughes' carpet viper";"Echis hughesi";"Somalia"
1;"East African carpet viper";"Echis pyramidum";"Somalia"
1;"Ashe's spitting cobra";"Naja ashei";"Somalia"
1;"Egyptian cobra";"Naja haje";"Somalia"
2;"Forest cobra";"Naja melanoleuca";"Somalia"
2;"Red spitting cobra";"Naja pallida";"Somalia"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Somalia"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"South Africa"
1;"Puff adder";"Bitis arietans";"South Africa"
2;"East African Gaboon viper";"Bitis gabonica";"South Africa"
1;"Eastern green mamba";"Dendroaspis angusticeps";"South Africa"
1;"Black mamba";"Dendroaspis polylepis";"South Africa"
2;"Boomslang";"Dispholidus typus";"South Africa"
2;"Rinkhals spitting cobra";"Hemachatus haemachatus";"South Africa"
1;"Snouted cobra";"Naja annulifera";"South Africa"
2;"Forest cobra";"Naja melanoleuca";"South Africa"
1;"Mozambique spitting cobra";"Naja mossambica";"South Africa"
2;"Zebra cobra";"Naja nigricincta";"South Africa"
1;"Cape cobra";"Naja nivea";"South Africa"
2;"Savanna vine or twig snake";"Thelotornis capensis";"South Africa"
2;"Asp viper";"Vipera aspis";"Spain"
2;"Lataste's viper";"Vipera latastei";"Spain"
2;"Portuguese viper";"Vipera seoanei";"Spain"
1;"Indian krait";"Bungarus caeruleus";"Sri Lanka"
2;"Ceylon krait";"Bungarus ceylonicus";"Sri Lanka"
1;"Russell's viper";"Daboia russelii";"Sri Lanka"
2;"Saw-scaled viper";"Echis carinatus";"Sri Lanka"
1;"Hump-nosed pitviper";"Hypnale hypnale";"Sri Lanka"
2;"Sri Lankan hump-nosed pitviper";"Hypnale nepa";"Sri Lanka"
1;"Indian cobra";"Naja naja";"Sri Lanka"
2;"Sri Lankan green pitviper";"Trimeresurus trigonocephalus";"Sri Lanka"
2;"False burrowing asp";"Atractaspis fallax";"Sudan"
2;"Variable burrowing asp";"Atractaspis irregularis";"Sudan"
1;"Puff adder";"Bitis arietans";"Sudan"
2;"East African Gaboon viper";"Bitis gabonica";"Sudan"
2;"Rhinoceros viper";"Bitis nasicornis";"Sudan"
2;"Horned viper";"Cerastes cerastes";"Sudan"
2;"Jameson's mamba";"Dendroaspis jamesoni";"Sudan"
2;"Black mamba";"Dendroaspis polylepis";"Sudan"
2;"Boomslang";"Dispholidus typus";"Sudan"
1;"Burton's carpet viper";"Echis coloratus";"Sudan"
1;"East African carpet viper";"Echis pyramidum";"Sudan"
1;"Egyptian cobra";"Naja haje";"Sudan"
2;"Forest cobra";"Naja melanoleuca";"Sudan"
1;"Black-necked spitting cobra";"Naja nigricollis";"Sudan"
2;"Nubian spitting cobra";"Naja nubiae";"Sudan"
2;"Red spitting cobra";"Naja pallida";"Sudan"
1;"Common lancehead";"Bothrops atrox";"Suriname"
1;"Two-striped forest-pitviper";"Bothrops bilineatus";"Suriname"
1;"Brazil's lancehead";"Bothrops brazili";"Suriname"
2;"Speckled forest-pitviper";"Bothrops taeniatus";"Suriname"
1;"South American rattlesnake";"Crotalus durissus";"Suriname"
2;"Bushmaster";"Lachesis muta";"Suriname"
2;"South American coralsnake";"Micrurus lemniscatus";"Suriname"
2;"Coralsnakes";"Micrurus spp.";"Suriname"
2;"Aquatic coralsnake";"Micrurus surinamensis";"Suriname"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Swaziland"
1;"Puff adder";"Bitis arietans";"Swaziland"
1;"Black mamba";"Dendroaspis polylepis";"Swaziland"
2;"Boomslang";"Dispholidus typus";"Swaziland"
2;"Rinkhals spitting cobra";"Hemachatus haemachatus";"Swaziland"
1;"Snouted cobra";"Naja annulifera";"Swaziland"
1;"Mozambique spitting cobra";"Naja mossambica";"Swaziland"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Swaziland"
1;"European adder";"Vipera berus";"Sweden"
2;"Asp viper";"Vipera aspis";"Switzerland"
2;"European adder";"Vipera berus";"Switzerland"
1;"Palestine viper";"Daboia palaestinae";"Syrian Arab Republic"
1;"Levant viper";"Macrovipera lebetina";"Syrian Arab Republic"
2;"Field's horned viper";"Pseudocerastes fieldi";"Syrian Arab Republic"
1;"Saw-scaled viper";"Echis carinatus";"Tajikistan"
1;"Halys pitviper";"Gloydius halys";"Tajikistan"
1;"Levant viper";"Macrovipera lebetina";"Tajikistan"
1;"Central Asian cobra";"Naja oxiana";"Tajikistan"
2;"Steppe viper";"Vipera renardi";"Tajikistan"
1;"Malayan krait";"Bungarus candidus";"Thailand"
2;"Banded krait";"Bungarus fasciatus";"Thailand"
2;"Red-headed krait";"Bungarus flaviceps";"Thailand"
2;"Blue coralsnake";"Calliophis bivirgatus";"Thailand"
2;"Striped coralsnake";"Calliophis intestinalis";"Thailand"
1;"Malayan pitviper";"Calloselasma rhodostoma";"Thailand"
1;"White-lipped pitviper";"Cryptelytrops albolabris";"Thailand"
2;"Big-eyed pitviper";"Cryptelytrops macrops";"Thailand"
1;"Siamese Russell's viper";"Daboia siamensis";"Thailand"
1;"Monocellate cobra";"Naja kaouthia";"Thailand"
1;"Siamese spitting cobra";"Naja siamensis";"Thailand"
2;"Equatorial spitting cobra";"Naja sumatrana";"Thailand"
2;"King cobra";"Ophiophagus hannah";"Thailand"
2;"Sumatran pitviper";"Parias sumatranus";"Thailand"
1;"Nose-horned viper";"Vipera ammodytes";"The former Yugoslav Republic of Macedonia"
2;"European adder";"Vipera berus";"The former Yugoslav Republic of Macedonia"
2;"Meadow viper";"Vipera ursinii";"The former Yugoslav Republic of Macedonia"
1;"White-lipped island pitviper";"Cryptelytrops insularis";"Timor-Leste"
2;"Southern Indonesian spitting cobra";"Naja sputatrix";"Timor-Leste"
2;"West African bush viper";"Atheris chlorechis";"Togo"
2;"Variable burrowing asp";"Atractaspis irregularis";"Togo"
1;"Puff adder";"Bitis arietans";"Togo"
2;"Rhinoceros viper";"Bitis nasicornis";"Togo"
2;"West African Gaboon viper";"Bitis rhinoceros";"Togo"
2;"Jameson's mamba";"Dendroaspis jamesoni";"Togo"
2;"Western green mamba";"Dendroaspis viridis";"Togo"
2;"Boomslang";"Dispholidus typus";"Togo"
1;"West African carpet viper";"Echis ocellatus";"Togo"
2;"West African brown spitting cobra";"Naja katiensis";"Togo"
2;"Forest cobra";"Naja melanoleuca";"Togo"
1;"Black-necked spitting cobra";"Naja nigricollis";"Togo"
1;"Senegalese cobra";"Naja senegalensis";"Togo"
2;"Gold's tree cobra";"Pseudohaje goldii";"Togo"
2;"Black tree cobra";"Pseudohaje nigra";"Togo"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Togo"
1;"Lancehead";"Bothrops cf. atrox";"Trinidad and Tobago"
2;"Bushmaster";"Lachesis muta";"Trinidad and Tobago"
2;"Trinidad coralsnake";"Micrurus circinalis";"Trinidad and Tobago"
2;"South American coralsnake";"Micrurus lemniscatus";"Trinidad and Tobago"
2;"Horned viper";"Cerastes cerastes";"Tunisia"
2;"Desert viper";"Daboia deserti";"Tunisia"
1;"Moorish viper";"Daboia mauritanica";"Tunisia"
2;"White-bellied carpet viper";"Echis leucogaster";"Tunisia"
2;"Levant viper";"Macrovipera lebetina";"Tunisia"
2;"Egyptian cobra";"Naja haje";"Tunisia"
2;"Lataste's viper";"Vipera latastei";"Tunisia"
1;"Levant viper";"Macrovipera lebetina";"Turkey"
2;"Caucasus viper";"Montivipera raddei";"Turkey"
1;"Ottoman viper";"Montivipera xanthina";"Turkey"
2;"Nose-horned viper";"Vipera ammodytes";"Turkey"
2;"Armenian adder";"Vipera eriwanensis";"Turkey"
2;"Adders";"Vipera spp.";"Turkey"
2;"Morgan's desert cobra";"Walterinnesia morgani";"Turkey"
1;"Saw-scaled viper";"Echis carinatus";"Turkmenistan"
1;"Halys pitviper";"Gloydius halys";"Turkmenistan"
1;"Levant viper";"Macrovipera lebetina";"Turkmenistan"
1;"Central Asian cobra";"Naja oxiana";"Turkmenistan"
2;"Variable bush viper";"Atheris squamigera";"Uganda"
2;"Variable burrowing asp";"Atractaspis irregularis";"Uganda"
1;"Puff adder";"Bitis arietans";"Uganda"
1;"East African Gaboon viper";"Bitis gabonica";"Uganda"
2;"Rhinoceros viper";"Bitis nasicornis";"Uganda"
1;"Jameson's mamba";"Dendroaspis jamesoni";"Uganda"
1;"Black mamba";"Dendroaspis polylepis";"Uganda"
2;"Boomslang";"Dispholidus typus";"Uganda"
1;"Ashe's spitting cobra";"Naja ashei";"Uganda"
1;"Egyptian cobra";"Naja haje";"Uganda"
2;"Forest cobra";"Naja melanoleuca";"Uganda"
1;"Black-necked spitting cobra";"Naja nigricollis";"Uganda"
2;"Gold's tree cobra";"Pseudohaje goldii";"Uganda"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Uganda"
2;"European adder";"Vipera berus";"Ukraine"
2;"Nikolsky's viper";"Vipera nikolskii";"Ukraine"
2;"Steppe viper";"Vipera renardi";"Ukraine"
2;"Meadow viper";"Vipera ursinii";"Ukraine"
2;"Arabian horned viper";"Cerastes gasperettii";"United Arab Emirates"
1;"Saw-scaled viper";"Echis carinatus";"United Arab Emirates"
1;"Oman carpet viper";"Echis omanensis";"United Arab Emirates"
2;"Persian horned viper";"Pseudocerastes persicus";"United Arab Emirates"
1;"European adder";"Vipera berus";"United Kingdom of Great Britain and Northern Ireland"
2;"Variable bush viper";"Atheris squamigera";"United Republic of Tanzania"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"United Republic of Tanzania"
2;"False burrowing asp";"Atractaspis fallax";"United Republic of Tanzania"
2;"Variable burrowing asp";"Atractaspis irregularis";"United Republic of Tanzania"
1;"Puff adder";"Bitis arietans";"United Republic of Tanzania"
2;"East African Gaboon viper";"Bitis gabonica";"United Republic of Tanzania"
2;"Rhinoceros viper";"Bitis nasicornis";"United Republic of Tanzania"
1;"Eastern green mamba";"Dendroaspis angusticeps";"United Republic of Tanzania"
1;"Black mamba";"Dendroaspis polylepis";"United Republic of Tanzania"
2;"Boomslang";"Dispholidus typus";"United Republic of Tanzania"
2;"Banded water cobra";"Naja annulata";"United Republic of Tanzania"
2;"Ashe's spitting cobra";"Naja ashei";"United Republic of Tanzania"
2;"Egyptian cobra";"Naja haje";"United Republic of Tanzania"
2;"Forest cobra";"Naja melanoleuca";"United Republic of Tanzania"
1;"Mozambique spitting cobra";"Naja mossambica";"United Republic of Tanzania"
1;"Black-necked spitting cobra";"Naja nigricollis";"United Republic of Tanzania"
2;"Red spitting cobra";"Naja pallida";"United Republic of Tanzania"
2;"Lowland swamp viper";"Proatheris superciliaris";"United Republic of Tanzania"
2;"Savanna vine or twig snake";"Thelotornis capensis";"United Republic of Tanzania"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"United Republic of Tanzania"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"United Republic of Tanzania"
2;"Usambara vine snake";"Thelotornis usambaricus";"United Republic of Tanzania"
1;"Copperhead";"Agkistrodon contortrix";"United States of America"
1;"Water mocassin";"Agkistrodon piscivorus";"United States of America"
1;"Eastern diamondback rattlesnake";"Crotalus adamanteus";"United States of America"
1;"Western diamondback rattlesnake";"Crotalus atrox";"United States of America"
1;"Timber rattlesnake";"Crotalus horridus";"United States of America"
2;"Black-tailed rattlesnake";"Crotalus molossus";"United States of America"
1;"North Pacific rattlesnake";"Crotalus oreganus";"United States of America"
2;"Red diamondback rattlesnake";"Crotalus ruber";"United States of America"
1;"Mojave rattlesnake";"Crotalus scutulatus";"United States of America"
2;"Rattlesnakes";"Crotalus spp.";"United States of America"
1;"Western rattlesnake";"Crotalus viridis";"United States of America"
2;"Harlequin coralsnake";"Micrurus fulvius";"United States of America"
2;"Texas coralsnake";"Micrurus tener";"United States of America"
2;"Massasauga";"Sistrurus catenatus";"United States of America"
2;"Pygmy rattlesnake";"Sistrurus miliarius";"United States of America"
1;"Urutu";"Bothrops alternatus";"Uruguay"
2;"Pampas lancehead";"Bothrops pubescens";"Uruguay"
1;"South American rattlesnake";"Crotalus durissus";"Uruguay"
2;"Painted coralsnake";"Micrurus corallinus";"Uruguay"
2;"Coralsnakes";"Micrurus spp.";"Uruguay"
1;"Saw-scaled viper";"Echis carinatus";"Uzbekistan"
1;"Halys pitviper";"Gloydius halys";"Uzbekistan"
1;"Levant viper";"Macrovipera lebetina";"Uzbekistan"
1;"Central Asian cobra";"Naja oxiana";"Uzbekistan"
2;"Steppe viper";"Vipera renardi";"Uzbekistan"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Venezuela (Bolivarian Republic of)"
2;"Terciopelo";"Bothrops asper";"Venezuela (Bolivarian Republic of)"
1;"Common lancehead";"Bothrops atrox";"Venezuela (Bolivarian Republic of)"
2;"Two-striped forest-pitviper";"Bothrops bilineatus";"Venezuela (Bolivarian Republic of)"
2;"Brazil's lancehead";"Bothrops brazili";"Venezuela (Bolivarian Republic of)"
1;"Lancehead";"Bothrops cf. atrox";"Venezuela (Bolivarian Republic of)"
1;"Venezuelan lancehead";"Bothrops venezuelensis";"Venezuela (Bolivarian Republic of)"
1;"South American rattlesnake";"Crotalus durissus";"Venezuela (Bolivarian Republic of)"
2;"Bushmaster";"Lachesis muta";"Venezuela (Bolivarian Republic of)"
2;"Trinidad coralsnake";"Micrurus circinalis";"Venezuela (Bolivarian Republic of)"
2;"South American coralsnake";"Micrurus lemniscatus";"Venezuela (Bolivarian Republic of)"
2;"Red-tailed coralsnake";"Micrurus mipartitus";"Venezuela (Bolivarian Republic of)"
2;"Amazonian coralsnake";"Micrurus spixii";"Venezuela (Bolivarian Republic of)"
2;"Coralsnakes";"Micrurus spp.";"Venezuela (Bolivarian Republic of)"
2;"Aquatic coralsnake";"Micrurus surinamensis";"Venezuela (Bolivarian Republic of)"
2;"Lansberg's hognosed pitviper";"Porthidium lansbergii";"Venezuela (Bolivarian Republic of)"
1;"Malayan krait";"Bungarus candidus";"Viet Nam"
2;"Banded krait";"Bungarus fasciatus";"Viet Nam"
2;"Red-headed krait";"Bungarus flaviceps";"Viet Nam"
1;"Many-banded krait";"Bungarus multicinctus";"Viet Nam"
1;"Red River krait";"Bungarus slowinskii";"Viet Nam"
1;"Malayan pitviper";"Calloselasma rhodostoma";"Viet Nam"
1;"White-lipped pitviper";"Cryptelytrops albolabris";"Viet Nam"
2;"Big-eyed pitviper";"Cryptelytrops macrops";"Viet Nam"
1;"Sharp-nosed pitviper";"Deinagkistrodon acutus";"Viet Nam"
1;"Chinese cobra";"Naja atra";"Viet Nam"
1;"Monocellate cobra";"Naja kaouthia";"Viet Nam"
2;"Siamese spitting cobra";"Naja siamensis";"Viet Nam"
2;"King cobra";"Ophiophagus hannah";"Viet Nam"
2;"Jerdon's pitviper";"Protobothrops jerdonii";"Viet Nam"
2;"Brown-spotted pitviper";"Protobothrops mucrosquamatus";"Viet Nam"
2;"Stejneger's bamboo pitviper";"Viridovipera stejnegeri";"Viet Nam"
2;"Israeli mole viper";"Atractaspis engaddensis";"West Bank & Gaza Strip"
2;"Horned viper";"Cerastes cerastes";"West Bank & Gaza Strip"
1;"Palestine viper";"Daboia palaestinae";"West Bank & Gaza Strip"
1;"Burton's carpet viper";"Echis coloratus";"West Bank & Gaza Strip"
2;"Field's horned viper";"Pseudocerastes fieldi";"West Bank & Gaza Strip"
2;"Desert cobra";"Walterinnesia aegyptia";"West Bank & Gaza Strip"
2;"Puff adder";"Bitis arietans";"Western Sahara"
1;"Horned viper";"Cerastes cerastes";"Western Sahara"
2;"Egyptian cobra";"Naja haje";"Western Sahara"
1;"Anderson's mole viper";"Atractaspis andersonii";"Yemen"
1;"Puff adder";"Bitis arietans";"Yemen"
2;"Horned viper";"Cerastes cerastes";"Yemen"
2;"Arabian horned viper";"Cerastes gasperettii";"Yemen"
1;"Arabian carpet viper";"Echis borkini";"Yemen"
1;"Burton's carpet viper";"Echis coloratus";"Yemen"
2;"Khosatzki's carpet viper";"Echis khosatzkii";"Yemen"
1;"Arabian cobra";"Naja arabica";"Yemen"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Zambia"
1;"Puff adder";"Bitis arietans";"Zambia"
1;"East African Gaboon viper";"Bitis gabonica";"Zambia"
1;"Black mamba";"Dendroaspis polylepis";"Zambia"
2;"Boomslang";"Dispholidus typus";"Zambia"
1;"Anchieta's cobra";"Naja anchietae";"Zambia"
2;"Banded water cobra";"Naja annulata";"Zambia"
1;"Snouted cobra";"Naja annulifera";"Zambia"
2;"Forest cobra";"Naja melanoleuca";"Zambia"
1;"Mozambique spitting cobra";"Naja mossambica";"Zambia"
1;"Black-necked spitting cobra";"Naja nigricollis";"Zambia"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Zambia"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Zambia"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Zambia"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Zimbabwe"
1;"Puff adder";"Bitis arietans";"Zimbabwe"
2;"East African Gaboon viper";"Bitis gabonica";"Zimbabwe"
2;"Eastern green mamba";"Dendroaspis angusticeps";"Zimbabwe"
1;"Black mamba";"Dendroaspis polylepis";"Zimbabwe"
2;"Boomslang";"Dispholidus typus";"Zimbabwe"
2;"Rinkhals spitting cobra";"Hemachatus haemachatus";"Zimbabwe"
1;"Anchieta's cobra";"Naja anchietae";"Zimbabwe"
1;"Snouted cobra";"Naja annulifera";"Zimbabwe"
2;"Forest cobra";"Naja melanoleuca";"Zimbabwe"
1;"Mozambique spitting cobra";"Naja mossambica";"Zimbabwe"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Zimbabwe"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Zimbabwe"
